y,ds,unique_id,index,TimesNet
96.0,2025-08-03 00:10:00,series_1,17,77.955246
91.0,2025-08-03 00:15:00,series_1,18,92.03911
94.0,2025-08-03 00:20:00,series_1,19,93.18367
89.0,2025-08-03 00:25:00,series_1,20,76.46463
88.0,2025-08-03 00:30:00,series_1,21,74.07907
87.0,2025-08-03 00:35:00,series_1,22,84.038925
74.0,2025-08-03 00:40:00,series_1,23,67.86548
72.0,2025-08-03 00:45:00,series_1,0,67.93327
66.0,2025-08-03 00:50:00,series_1,1,71.179245
67.0,2025-08-03 00:55:00,series_1,2,64.34375
63.0,2025-08-03 01:00:00,series_1,3,74.19124
66.0,2025-08-03 01:05:00,series_1,4,74.16362
59.0,2025-08-03 01:10:00,series_1,5,70.02312
59.0,2025-08-03 01:15:00,series_1,6,58.841095
61.0,2025-08-03 01:20:00,series_1,7,69.14232
64.0,2025-08-03 01:25:00,series_1,8,48.671707
59.0,2025-08-03 01:30:00,series_1,9,52.689697
59.0,2025-08-03 01:35:00,series_1,10,56.14209
55.0,2025-08-03 01:40:00,series_1,11,57.40631
49.0,2025-08-03 01:45:00,series_1,12,71.10719
50.0,2025-08-03 01:50:00,series_1,13,55.20221
47.0,2025-08-03 01:55:00,series_1,14,72.657
47.0,2025-08-03 02:00:00,series_1,15,80.445175
45.0,2025-08-03 02:05:00,series_1,16,50.623352
53.0,2025-08-03 02:10:00,series_1,17,53.71324
58.0,2025-08-03 02:15:00,series_1,18,54.343918
49.0,2025-08-03 02:20:00,series_1,19,50.193375
41.0,2025-08-03 02:25:00,series_1,20,60.847305
41.0,2025-08-03 02:30:00,series_1,21,71.38219
41.0,2025-08-03 02:35:00,series_1,22,67.76074
36.0,2025-08-03 02:40:00,series_1,23,77.2634
43.0,2025-08-03 02:45:00,series_1,0,16.885529
55.0,2025-08-03 02:50:00,series_1,1,20.110992
47.0,2025-08-03 02:55:00,series_1,2,22.154541
42.0,2025-08-03 03:00:00,series_1,3,23.967285
40.0,2025-08-03 03:05:00,series_1,4,16.295044
38.0,2025-08-03 03:10:00,series_1,5,31.318176
36.0,2025-08-03 03:15:00,series_1,6,23.239471
34.0,2025-08-03 03:20:00,series_1,7,7.896927
43.0,2025-08-03 03:25:00,series_1,8,-3.1801453
61.0,2025-08-03 03:30:00,series_1,9,-3.2140808
48.0,2025-08-03 03:35:00,series_1,10,4.545105
36.0,2025-08-03 03:40:00,series_1,11,-2.4579163
40.0,2025-08-03 03:45:00,series_1,12,7.267853
46.0,2025-08-03 03:50:00,series_1,13,1.5889893
49.0,2025-08-03 03:55:00,series_1,14,4.2779694
48.0,2025-08-03 04:00:00,series_1,15,-1.9132538
45.0,2025-08-03 04:05:00,series_1,16,22.062256
39.0,2025-08-03 04:10:00,series_1,17,15.162186
39.0,2025-08-03 04:15:00,series_1,18,21.521637
33.0,2025-08-03 04:20:00,series_1,19,20.72911
37.0,2025-08-03 04:25:00,series_1,20,20.651733
33.0,2025-08-03 04:30:00,series_1,21,13.225067
35.0,2025-08-03 04:35:00,series_1,22,31.298065
35.0,2025-08-03 04:40:00,series_1,23,42.170486
50.0,2025-08-03 04:45:00,series_1,0,29.3083
39.0,2025-08-03 04:50:00,series_1,1,32.81088
38.0,2025-08-03 04:55:00,series_1,2,31.223568
38.0,2025-08-03 05:00:00,series_1,3,38.167645
41.0,2025-08-03 05:05:00,series_1,4,35.677933
45.0,2025-08-03 05:10:00,series_1,5,41.349236
47.0,2025-08-03 05:15:00,series_1,6,41.115185
67.0,2025-08-03 05:20:00,series_1,7,40.41562
84.0,2025-08-03 05:25:00,series_1,8,37.32243
96.0,2025-08-03 05:30:00,series_1,9,40.776546
83.0,2025-08-03 05:35:00,series_1,10,46.036682
86.0,2025-08-03 05:40:00,series_1,11,54.090595
103.0,2025-08-03 05:45:00,series_1,12,59.9142
125.0,2025-08-03 05:50:00,series_1,13,62.813843
111.0,2025-08-03 05:55:00,series_1,14,75.74893
130.0,2025-08-03 06:00:00,series_1,15,74.17734
159.0,2025-08-03 06:05:00,series_1,16,83.31675
139.0,2025-08-03 06:10:00,series_1,17,87.72921
141.0,2025-08-03 06:15:00,series_1,18,82.427864
150.0,2025-08-03 06:20:00,series_1,19,109.49426
231.0,2025-08-03 06:25:00,series_1,20,113.96629
235.0,2025-08-03 06:30:00,series_1,21,117.61003
204.0,2025-08-03 06:35:00,series_1,22,118.739914
261.0,2025-08-03 06:40:00,series_1,23,107.08406
192.0,2025-08-03 06:45:00,series_1,0,233.45534
160.0,2025-08-03 06:50:00,series_1,1,237.1942
170.0,2025-08-03 06:55:00,series_1,2,248.16458
170.0,2025-08-03 07:00:00,series_1,3,253.21689
192.0,2025-08-03 07:05:00,series_1,4,257.61603
161.0,2025-08-03 07:10:00,series_1,5,268.7514
165.0,2025-08-03 07:15:00,series_1,6,292.49884
159.0,2025-08-03 07:20:00,series_1,7,299.25684
181.0,2025-08-03 07:25:00,series_1,8,297.88605
162.0,2025-08-03 07:30:00,series_1,9,303.48138
160.0,2025-08-03 07:35:00,series_1,10,294.9909
145.0,2025-08-03 07:40:00,series_1,11,303.82758
167.0,2025-08-03 07:45:00,series_1,12,295.99207
161.0,2025-08-03 07:50:00,series_1,13,295.93152
155.0,2025-08-03 07:55:00,series_1,14,301.23474
165.0,2025-08-03 08:00:00,series_1,15,302.19968
155.0,2025-08-03 08:05:00,series_1,16,284.38626
154.0,2025-08-03 08:10:00,series_1,17,298.88953
157.0,2025-08-03 08:15:00,series_1,18,294.2059
154.0,2025-08-03 08:20:00,series_1,19,292.77692
159.0,2025-08-03 08:25:00,series_1,20,289.70483
159.0,2025-08-03 08:30:00,series_1,21,280.70102
165.0,2025-08-03 08:35:00,series_1,22,261.34625
168.0,2025-08-03 08:40:00,series_1,23,246.07433
179.0,2025-08-03 08:45:00,series_1,0,123.347694
170.0,2025-08-03 08:50:00,series_1,1,127.05162
187.0,2025-08-03 08:55:00,series_1,2,118.49843
183.0,2025-08-03 09:00:00,series_1,3,123.253975
188.0,2025-08-03 09:05:00,series_1,4,103.97913
191.0,2025-08-03 09:10:00,series_1,5,106.61309
218.0,2025-08-03 09:15:00,series_1,6,114.975975
211.0,2025-08-03 09:20:00,series_1,7,103.61352
187.0,2025-08-03 09:25:00,series_1,8,139.97333
201.0,2025-08-03 09:30:00,series_1,9,136.69542
189.0,2025-08-03 09:35:00,series_1,10,123.87763
195.0,2025-08-03 09:40:00,series_1,11,130.79361
201.0,2025-08-03 09:45:00,series_1,12,104.88401
195.0,2025-08-03 09:50:00,series_1,13,101.69233
203.0,2025-08-03 09:55:00,series_1,14,86.53621
198.0,2025-08-03 10:00:00,series_1,15,93.98792
202.0,2025-08-03 10:05:00,series_1,16,62.048553
203.0,2025-08-03 10:10:00,series_1,17,69.38757
212.0,2025-08-03 10:15:00,series_1,18,58.099304
208.0,2025-08-03 10:20:00,series_1,19,48.469204
207.0,2025-08-03 10:25:00,series_1,20,53.775467
198.0,2025-08-03 10:30:00,series_1,21,59.04705
215.0,2025-08-03 10:35:00,series_1,22,60.41578
213.0,2025-08-03 10:40:00,series_1,23,56.7424
216.0,2025-08-03 10:45:00,series_1,0,241.85712
213.0,2025-08-03 10:50:00,series_1,1,231.87135
222.0,2025-08-03 10:55:00,series_1,2,225.95206
219.0,2025-08-03 11:00:00,series_1,3,234.9744
217.0,2025-08-03 11:05:00,series_1,4,221.46577
221.0,2025-08-03 11:10:00,series_1,5,222.94061
232.0,2025-08-03 11:15:00,series_1,6,231.97147
244.0,2025-08-03 11:20:00,series_1,7,225.62732
220.0,2025-08-03 11:25:00,series_1,8,229.25227
224.0,2025-08-03 11:30:00,series_1,9,224.66971
229.0,2025-08-03 11:35:00,series_1,10,225.22552
228.0,2025-08-03 11:40:00,series_1,11,228.34229
263.0,2025-08-03 11:45:00,series_1,12,230.46124
249.0,2025-08-03 11:50:00,series_1,13,226.4408
246.0,2025-08-03 11:55:00,series_1,14,221.30313
282.0,2025-08-03 12:00:00,series_1,15,225.76723
293.0,2025-08-03 12:05:00,series_1,16,213.10939
266.0,2025-08-03 12:10:00,series_1,17,227.56638
265.0,2025-08-03 12:15:00,series_1,18,212.3389
256.0,2025-08-03 12:20:00,series_1,19,215.72226
252.0,2025-08-03 12:25:00,series_1,20,216.83481
253.0,2025-08-03 12:30:00,series_1,21,221.37454
263.0,2025-08-03 12:35:00,series_1,22,205.22545
260.0,2025-08-03 12:40:00,series_1,23,207.07504
254.0,2025-08-03 12:45:00,series_1,0,257.52884
253.0,2025-08-03 12:50:00,series_1,1,258.88718
254.0,2025-08-03 12:55:00,series_1,2,263.85297
243.0,2025-08-03 13:00:00,series_1,3,269.00504
252.0,2025-08-03 13:05:00,series_1,4,271.02216
236.0,2025-08-03 13:10:00,series_1,5,273.983
231.0,2025-08-03 13:15:00,series_1,6,262.06183
227.0,2025-08-03 13:20:00,series_1,7,265.85544
233.0,2025-08-03 13:25:00,series_1,8,260.1537
225.0,2025-08-03 13:30:00,series_1,9,261.1656
222.0,2025-08-03 13:35:00,series_1,10,255.69469
229.0,2025-08-03 13:40:00,series_1,11,260.62958
218.0,2025-08-03 13:45:00,series_1,12,253.98174
210.0,2025-08-03 13:50:00,series_1,13,254.19576
217.0,2025-08-03 13:55:00,series_1,14,258.00958
197.0,2025-08-03 14:00:00,series_1,15,257.75613
199.0,2025-08-03 14:05:00,series_1,16,240.12027
218.0,2025-08-03 14:10:00,series_1,17,248.65732
205.0,2025-08-03 14:15:00,series_1,18,237.78374
192.0,2025-08-03 14:20:00,series_1,19,231.99588
199.0,2025-08-03 14:25:00,series_1,20,236.5357
207.0,2025-08-03 14:30:00,series_1,21,230.20267
191.0,2025-08-03 14:35:00,series_1,22,233.6363
185.0,2025-08-03 14:40:00,series_1,23,237.80956
193.0,2025-08-03 14:45:00,series_1,0,182.94722
197.0,2025-08-03 14:50:00,series_1,1,178.9776
206.0,2025-08-03 14:55:00,series_1,2,176.47092
207.0,2025-08-03 15:00:00,series_1,3,175.34155
220.0,2025-08-03 15:05:00,series_1,4,172.78513
203.0,2025-08-03 15:10:00,series_1,5,170.2273
213.0,2025-08-03 15:15:00,series_1,6,172.318
212.0,2025-08-03 15:20:00,series_1,7,167.67343
196.0,2025-08-03 15:25:00,series_1,8,171.71893
196.0,2025-08-03 15:30:00,series_1,9,169.6959
196.0,2025-08-03 15:35:00,series_1,10,169.05272
215.0,2025-08-03 15:40:00,series_1,11,169.07852
218.0,2025-08-03 15:45:00,series_1,12,171.31355
192.0,2025-08-03 15:50:00,series_1,13,175.1088
200.0,2025-08-03 15:55:00,series_1,14,171.69331
193.0,2025-08-03 16:00:00,series_1,15,179.93271
209.0,2025-08-03 16:05:00,series_1,16,166.93922
206.0,2025-08-03 16:10:00,series_1,17,159.36548
192.0,2025-08-03 16:15:00,series_1,18,168.4979
181.0,2025-08-03 16:20:00,series_1,19,164.63647
187.0,2025-08-03 16:25:00,series_1,20,166.81625
203.0,2025-08-03 16:30:00,series_1,21,170.97635
185.0,2025-08-03 16:35:00,series_1,22,168.17416
197.0,2025-08-03 16:40:00,series_1,23,162.21996
200.0,2025-08-03 16:45:00,series_1,0,213.17581
202.0,2025-08-03 16:50:00,series_1,1,227.51352
193.0,2025-08-03 16:55:00,series_1,2,213.07613
199.0,2025-08-03 17:00:00,series_1,3,217.48814
198.0,2025-08-03 17:05:00,series_1,4,210.11197
190.0,2025-08-03 17:10:00,series_1,5,215.43362
188.0,2025-08-03 17:15:00,series_1,6,211.80899
217.0,2025-08-03 17:20:00,series_1,7,201.22974
208.0,2025-08-03 17:25:00,series_1,8,216.34914
204.0,2025-08-03 17:30:00,series_1,9,220.4953
201.0,2025-08-03 17:35:00,series_1,10,227.79616
208.0,2025-08-03 17:40:00,series_1,11,223.93118
224.0,2025-08-03 17:45:00,series_1,12,232.42506
196.0,2025-08-03 17:50:00,series_1,13,229.95053
208.0,2025-08-03 17:55:00,series_1,14,218.32925
240.0,2025-08-03 18:00:00,series_1,15,229.69138
236.0,2025-08-03 18:05:00,series_1,16,231.27776
259.0,2025-08-03 18:10:00,series_1,17,244.5416
272.0,2025-08-03 18:15:00,series_1,18,245.99088
289.0,2025-08-03 18:20:00,series_1,19,258.7455
283.0,2025-08-03 18:25:00,series_1,20,229.43732
311.0,2025-08-03 18:30:00,series_1,21,233.26953
340.0,2025-08-03 18:35:00,series_1,22,225.6587
311.0,2025-08-03 18:40:00,series_1,23,218.87828
282.0,2025-08-03 18:45:00,series_1,0,328.58023
286.0,2025-08-03 18:50:00,series_1,1,351.42392
327.0,2025-08-03 18:55:00,series_1,2,344.9649
297.0,2025-08-03 19:00:00,series_1,3,351.5049
309.0,2025-08-03 19:05:00,series_1,4,354.28345
365.0,2025-08-03 19:10:00,series_1,5,362.2182
367.0,2025-08-03 19:15:00,series_1,6,375.86398
319.0,2025-08-03 19:20:00,series_1,7,365.11902
351.0,2025-08-03 19:25:00,series_1,8,369.81757
349.0,2025-08-03 19:30:00,series_1,9,375.7545
389.0,2025-08-03 19:35:00,series_1,10,374.33417
390.0,2025-08-03 19:40:00,series_1,11,380.58566
381.0,2025-08-03 19:45:00,series_1,12,379.7038
375.0,2025-08-03 19:50:00,series_1,13,382.06152
405.0,2025-08-03 19:55:00,series_1,14,385.6924
424.0,2025-08-03 20:00:00,series_1,15,388.6808
429.0,2025-08-03 20:05:00,series_1,16,390.14087
440.0,2025-08-03 20:10:00,series_1,17,392.77893
411.0,2025-08-03 20:15:00,series_1,18,384.5866
418.0,2025-08-03 20:20:00,series_1,19,385.88544
426.0,2025-08-03 20:25:00,series_1,20,389.43243
488.0,2025-08-03 20:30:00,series_1,21,384.1842
452.0,2025-08-03 20:35:00,series_1,22,388.7823
502.0,2025-08-03 20:40:00,series_1,23,376.92145
454.0,2025-08-03 20:45:00,series_1,0,494.69977
449.0,2025-08-03 20:50:00,series_1,1,498.72632
435.0,2025-08-03 20:55:00,series_1,2,508.62384
414.0,2025-08-03 21:00:00,series_1,3,497.6972
417.0,2025-08-03 21:05:00,series_1,4,495.72906
429.0,2025-08-03 21:10:00,series_1,5,507.82794
436.0,2025-08-03 21:15:00,series_1,6,511.3992
411.0,2025-08-03 21:20:00,series_1,7,500.8822
388.0,2025-08-03 21:25:00,series_1,8,453.25134
358.0,2025-08-03 21:30:00,series_1,9,444.7774
341.0,2025-08-03 21:35:00,series_1,10,452.40045
356.0,2025-08-03 21:40:00,series_1,11,433.24353
340.0,2025-08-03 21:45:00,series_1,12,423.28558
339.0,2025-08-03 21:50:00,series_1,13,434.2484
316.0,2025-08-03 21:55:00,series_1,14,405.98767
289.0,2025-08-03 22:00:00,series_1,15,385.8709
291.0,2025-08-03 22:05:00,series_1,16,387.27808
287.0,2025-08-03 22:10:00,series_1,17,386.56122
253.0,2025-08-03 22:15:00,series_1,18,386.39563
242.0,2025-08-03 22:20:00,series_1,19,376.03293
224.0,2025-08-03 22:25:00,series_1,20,360.38037
219.0,2025-08-03 22:30:00,series_1,21,356.72314
216.0,2025-08-03 22:35:00,series_1,22,334.28525
202.0,2025-08-03 22:40:00,series_1,23,323.1295
176.0,2025-08-03 22:45:00,series_1,0,157.78683
181.0,2025-08-03 22:50:00,series_1,1,116.47229
164.0,2025-08-03 22:55:00,series_1,2,141.76213
158.0,2025-08-03 23:00:00,series_1,3,125.27255
143.0,2025-08-03 23:05:00,series_1,4,110.893005
142.0,2025-08-03 23:10:00,series_1,5,112.524796
139.0,2025-08-03 23:15:00,series_1,6,100.841324
134.0,2025-08-03 23:20:00,series_1,7,81.36835
123.0,2025-08-03 23:25:00,series_1,8,89.86409
125.0,2025-08-03 23:30:00,series_1,9,96.4303
119.0,2025-08-03 23:35:00,series_1,10,100.29906
98.0,2025-08-03 23:40:00,series_1,11,110.81209
99.0,2025-08-03 23:45:00,series_1,12,105.18231
98.0,2025-08-03 23:50:00,series_1,13,111.97485
94.0,2025-08-03 23:55:00,series_1,14,96.03371
92.0,2025-08-04 00:00:00,series_1,15,107.23181
85.0,2025-08-04 00:05:00,series_1,16,88.888336
88.0,2025-08-04 00:10:00,series_1,17,86.56311
77.0,2025-08-04 00:15:00,series_1,18,100.95412
75.0,2025-08-04 00:20:00,series_1,19,99.086975
69.0,2025-08-04 00:25:00,series_1,20,95.34732
67.0,2025-08-04 00:30:00,series_1,21,94.89589
63.0,2025-08-04 00:35:00,series_1,22,85.899734
75.0,2025-08-04 00:40:00,series_1,23,74.14702
71.0,2025-08-04 00:45:00,series_1,0,55.045715
75.0,2025-08-04 00:50:00,series_1,1,65.13661
67.0,2025-08-04 00:55:00,series_1,2,48.238342
62.0,2025-08-04 01:00:00,series_1,3,52.968826
62.0,2025-08-04 01:05:00,series_1,4,55.408646
62.0,2025-08-04 01:10:00,series_1,5,54.17781
58.0,2025-08-04 01:15:00,series_1,6,49.138916
59.0,2025-08-04 01:20:00,series_1,7,51.5932
59.0,2025-08-04 01:25:00,series_1,8,29.416595
56.0,2025-08-04 01:30:00,series_1,9,25.983215
48.0,2025-08-04 01:35:00,series_1,10,34.5551
47.0,2025-08-04 01:40:00,series_1,11,22.680618
42.0,2025-08-04 01:45:00,series_1,12,47.53946
41.0,2025-08-04 01:50:00,series_1,13,26.262817
41.0,2025-08-04 01:55:00,series_1,14,41.977844
38.0,2025-08-04 02:00:00,series_1,15,29.761795
37.0,2025-08-04 02:05:00,series_1,16,11.478027
34.0,2025-08-04 02:10:00,series_1,17,15.399506
38.0,2025-08-04 02:15:00,series_1,18,20.09198
48.0,2025-08-04 02:20:00,series_1,19,22.463242
49.0,2025-08-04 02:25:00,series_1,20,14.046875
42.0,2025-08-04 02:30:00,series_1,21,26.744247
53.0,2025-08-04 02:35:00,series_1,22,20.398224
44.0,2025-08-04 02:40:00,series_1,23,23.130142
44.0,2025-08-04 02:45:00,series_1,0,16.728256
38.0,2025-08-04 02:50:00,series_1,1,19.27391
43.0,2025-08-04 02:55:00,series_1,2,24.695099
48.0,2025-08-04 03:00:00,series_1,3,27.58397
32.0,2025-08-04 03:05:00,series_1,4,20.282486
36.0,2025-08-04 03:10:00,series_1,5,38.034454
35.0,2025-08-04 03:15:00,series_1,6,17.953888
31.0,2025-08-04 03:20:00,series_1,7,2.876236
34.0,2025-08-04 03:25:00,series_1,8,-2.3080292
30.0,2025-08-04 03:30:00,series_1,9,1.0667877
36.0,2025-08-04 03:35:00,series_1,10,4.635498
31.0,2025-08-04 03:40:00,series_1,11,11.4340515
31.0,2025-08-04 03:45:00,series_1,12,23.911972
36.0,2025-08-04 03:50:00,series_1,13,16.198288
37.0,2025-08-04 03:55:00,series_1,14,24.437805
43.0,2025-08-04 04:00:00,series_1,15,11.53923
86.0,2025-08-04 04:05:00,series_1,16,27.79506
42.0,2025-08-04 04:10:00,series_1,17,48.185646
34.0,2025-08-04 04:15:00,series_1,18,34.217834
36.0,2025-08-04 04:20:00,series_1,19,50.994286
32.0,2025-08-04 04:25:00,series_1,20,62.81993
30.0,2025-08-04 04:30:00,series_1,21,65.19766
36.0,2025-08-04 04:35:00,series_1,22,95.11374
38.0,2025-08-04 04:40:00,series_1,23,79.809845
39.0,2025-08-04 04:45:00,series_1,0,32.823532
35.0,2025-08-04 04:50:00,series_1,1,33.2375
45.0,2025-08-04 04:55:00,series_1,2,34.414364
38.0,2025-08-04 05:00:00,series_1,3,43.8563
42.0,2025-08-04 05:05:00,series_1,4,46.747456
48.0,2025-08-04 05:10:00,series_1,5,44.564995
48.0,2025-08-04 05:15:00,series_1,6,58.57631
71.0,2025-08-04 05:20:00,series_1,7,52.261562
66.0,2025-08-04 05:25:00,series_1,8,59.478733
75.0,2025-08-04 05:30:00,series_1,9,66.08793
100.0,2025-08-04 05:35:00,series_1,10,70.732864
99.0,2025-08-04 05:40:00,series_1,11,82.365555
108.0,2025-08-04 05:45:00,series_1,12,93.80584
123.0,2025-08-04 05:50:00,series_1,13,97.54241
163.0,2025-08-04 05:55:00,series_1,14,126.334915
139.0,2025-08-04 06:00:00,series_1,15,131.26077
173.0,2025-08-04 06:05:00,series_1,16,136.84766
185.0,2025-08-04 06:10:00,series_1,17,145.90388
149.0,2025-08-04 06:15:00,series_1,18,151.01945
161.0,2025-08-04 06:20:00,series_1,19,173.86853
159.0,2025-08-04 06:25:00,series_1,20,180.89883
168.0,2025-08-04 06:30:00,series_1,21,180.66168
160.0,2025-08-04 06:35:00,series_1,22,191.65189
170.0,2025-08-04 06:40:00,series_1,23,158.12338
176.0,2025-08-04 06:45:00,series_1,0,187.23502
170.0,2025-08-04 06:50:00,series_1,1,190.55457
191.0,2025-08-04 06:55:00,series_1,2,199.10075
183.0,2025-08-04 07:00:00,series_1,3,200.09758
157.0,2025-08-04 07:05:00,series_1,4,204.95967
157.0,2025-08-04 07:10:00,series_1,5,210.09616
159.0,2025-08-04 07:15:00,series_1,6,210.28392
164.0,2025-08-04 07:20:00,series_1,7,211.97928
170.0,2025-08-04 07:25:00,series_1,8,204.70573
187.0,2025-08-04 07:30:00,series_1,9,229.8975
170.0,2025-08-04 07:35:00,series_1,10,213.07077
152.0,2025-08-04 07:40:00,series_1,11,237.82079
155.0,2025-08-04 07:45:00,series_1,12,235.66292
169.0,2025-08-04 07:50:00,series_1,13,241.06158
174.0,2025-08-04 07:55:00,series_1,14,231.79951
155.0,2025-08-04 08:00:00,series_1,15,266.63873
178.0,2025-08-04 08:05:00,series_1,16,251.70525
160.0,2025-08-04 08:10:00,series_1,17,254.89719
152.0,2025-08-04 08:15:00,series_1,18,219.9628
153.0,2025-08-04 08:20:00,series_1,19,248.44191
155.0,2025-08-04 08:25:00,series_1,20,212.25421
154.0,2025-08-04 08:30:00,series_1,21,236.32758
159.0,2025-08-04 08:35:00,series_1,22,220.58627
156.0,2025-08-04 08:40:00,series_1,23,233.34023
153.0,2025-08-04 08:45:00,series_1,0,156.46895
156.0,2025-08-04 08:50:00,series_1,1,156.67685
166.0,2025-08-04 08:55:00,series_1,2,154.72661
162.0,2025-08-04 09:00:00,series_1,3,150.21286
171.0,2025-08-04 09:05:00,series_1,4,138.70744
196.0,2025-08-04 09:10:00,series_1,5,136.16913
197.0,2025-08-04 09:15:00,series_1,6,131.79565
168.0,2025-08-04 09:20:00,series_1,7,111.71944
172.0,2025-08-04 09:25:00,series_1,8,143.7168
167.0,2025-08-04 09:30:00,series_1,9,144.7812
177.0,2025-08-04 09:35:00,series_1,10,107.06138
178.0,2025-08-04 09:40:00,series_1,11,124.20673
209.0,2025-08-04 09:45:00,series_1,12,112.860466
196.0,2025-08-04 09:50:00,series_1,13,107.201805
193.0,2025-08-04 09:55:00,series_1,14,86.717384
194.0,2025-08-04 10:00:00,series_1,15,104.559685
197.0,2025-08-04 10:05:00,series_1,16,73.64815
197.0,2025-08-04 10:10:00,series_1,17,81.09403
197.0,2025-08-04 10:15:00,series_1,18,85.33183
205.0,2025-08-04 10:20:00,series_1,19,66.66864
226.0,2025-08-04 10:25:00,series_1,20,76.106544
225.0,2025-08-04 10:30:00,series_1,21,82.72834
227.0,2025-08-04 10:35:00,series_1,22,66.170746
216.0,2025-08-04 10:40:00,series_1,23,73.19323
206.0,2025-08-04 10:45:00,series_1,0,239.12947
214.0,2025-08-04 10:50:00,series_1,1,243.14502
236.0,2025-08-04 10:55:00,series_1,2,256.59592
236.0,2025-08-04 11:00:00,series_1,3,253.87088
225.0,2025-08-04 11:05:00,series_1,4,254.1459
222.0,2025-08-04 11:10:00,series_1,5,250.67474
246.0,2025-08-04 11:15:00,series_1,6,253.27908
239.0,2025-08-04 11:20:00,series_1,7,244.092
239.0,2025-08-04 11:25:00,series_1,8,225.94963
251.0,2025-08-04 11:30:00,series_1,9,222.62845
253.0,2025-08-04 11:35:00,series_1,10,227.2561
252.0,2025-08-04 11:40:00,series_1,11,229.2765
260.0,2025-08-04 11:45:00,series_1,12,243.36621
242.0,2025-08-04 11:50:00,series_1,13,238.32089
245.0,2025-08-04 11:55:00,series_1,14,234.59929
258.0,2025-08-04 12:00:00,series_1,15,233.12123
273.0,2025-08-04 12:05:00,series_1,16,229.04395
265.0,2025-08-04 12:10:00,series_1,17,250.36002
264.0,2025-08-04 12:15:00,series_1,18,236.41008
268.0,2025-08-04 12:20:00,series_1,19,243.29018
258.0,2025-08-04 12:25:00,series_1,20,238.18915
270.0,2025-08-04 12:30:00,series_1,21,243.49567
257.0,2025-08-04 12:35:00,series_1,22,235.38867
274.0,2025-08-04 12:40:00,series_1,23,238.3255
286.0,2025-08-04 12:45:00,series_1,0,273.41617
284.0,2025-08-04 12:50:00,series_1,1,282.86127
273.0,2025-08-04 12:55:00,series_1,2,283.54987
269.0,2025-08-04 13:00:00,series_1,3,283.48312
284.0,2025-08-04 13:05:00,series_1,4,283.23895
287.0,2025-08-04 13:10:00,series_1,5,287.45566
277.0,2025-08-04 13:15:00,series_1,6,282.92688
258.0,2025-08-04 13:20:00,series_1,7,285.80557
244.0,2025-08-04 13:25:00,series_1,8,264.96832
244.0,2025-08-04 13:30:00,series_1,9,262.3615
262.0,2025-08-04 13:35:00,series_1,10,259.6453
250.0,2025-08-04 13:40:00,series_1,11,253.4452
227.0,2025-08-04 13:45:00,series_1,12,251.34352
254.0,2025-08-04 13:50:00,series_1,13,252.03732
216.0,2025-08-04 13:55:00,series_1,14,249.20505
227.0,2025-08-04 14:00:00,series_1,15,237.59354
212.0,2025-08-04 14:05:00,series_1,16,242.35582
212.0,2025-08-04 14:10:00,series_1,17,246.59096
224.0,2025-08-04 14:15:00,series_1,18,247.73863
203.0,2025-08-04 14:20:00,series_1,19,233.79773
198.0,2025-08-04 14:25:00,series_1,20,239.68631
187.0,2025-08-04 14:30:00,series_1,21,229.37825
194.0,2025-08-04 14:35:00,series_1,22,225.51306
201.0,2025-08-04 14:40:00,series_1,23,234.76654
201.0,2025-08-04 14:45:00,series_1,0,178.1807
202.0,2025-08-04 14:50:00,series_1,1,173.57928
192.0,2025-08-04 14:55:00,series_1,2,169.88464
200.0,2025-08-04 15:00:00,series_1,3,162.9847
219.0,2025-08-04 15:05:00,series_1,4,154.95586
233.0,2025-08-04 15:10:00,series_1,5,159.51779
274.0,2025-08-04 15:15:00,series_1,6,148.60559
184.0,2025-08-04 15:20:00,series_1,7,145.15375
173.0,2025-08-04 15:25:00,series_1,8,142.07559
193.0,2025-08-04 15:30:00,series_1,9,144.88809
176.0,2025-08-04 15:35:00,series_1,10,143.55405
184.0,2025-08-04 15:40:00,series_1,11,145.2439
185.0,2025-08-04 15:45:00,series_1,12,141.31345
214.0,2025-08-04 15:50:00,series_1,13,145.60336
173.0,2025-08-04 15:55:00,series_1,14,142.90508
189.0,2025-08-04 16:00:00,series_1,15,147.05132
186.0,2025-08-04 16:05:00,series_1,16,140.68016
174.0,2025-08-04 16:10:00,series_1,17,140.32698
181.0,2025-08-04 16:15:00,series_1,18,146.27008
175.0,2025-08-04 16:20:00,series_1,19,145.29462
186.0,2025-08-04 16:25:00,series_1,20,141.37222
195.0,2025-08-04 16:30:00,series_1,21,143.55913
187.0,2025-08-04 16:35:00,series_1,22,142.7047
178.0,2025-08-04 16:40:00,series_1,23,143.92633
194.0,2025-08-04 16:45:00,series_1,0,194.28876
203.0,2025-08-04 16:50:00,series_1,1,197.48077
190.0,2025-08-04 16:55:00,series_1,2,193.27933
240.0,2025-08-04 17:00:00,series_1,3,191.32642
199.0,2025-08-04 17:05:00,series_1,4,194.76224
219.0,2025-08-04 17:10:00,series_1,5,195.36563
193.0,2025-08-04 17:15:00,series_1,6,183.63882
197.0,2025-08-04 17:20:00,series_1,7,187.4115
202.0,2025-08-04 17:25:00,series_1,8,181.48479
187.0,2025-08-04 17:30:00,series_1,9,180.31677
230.0,2025-08-04 17:35:00,series_1,10,190.25888
190.0,2025-08-04 17:40:00,series_1,11,185.23648
